City_ID,Country,City,Date,Lat,Long,Cloudiness,Humidity,Wind_Speed,Temp_Max
3995465,MX,Monterrey,1604377276,25.67,-100.32,5,51,4.7,64.99
3981345,MX,Topolobampo,1604377276,25.6,-109.05,5,65,0.98,77
1273637,IN,Dalmau,1604377276,26.07,81.03,0,22,6.49,77.38
1850108,JP,Tomigusuku,1604377276,26.18,127.67,40,61,28.86,78.8
4146429,US,Aventura,1604377276,25.96,-80.14,90,64,16.11,75
1806408,CN,Yangjiang,1604377252,21.85,111.97,27,51,12.5,79
4001597,MX,La Lira,1604377276,20.47,-100.15,5,70,9.17,46.4
1276634,IN,Beāwar,1604377016,26.1,74.32,0,16,4.38,78.19
4168228,US,Pensacola,1604377082,30.42,-87.22,1,47,10.29,57.99
1863440,JP,Musashimurayama,1604377276,35.76,139.39,75,55,9.17,66.2
2522890,IT,Tortolì,1604377276,39.93,9.66,5,82,12.75,60.8
1253628,IN,Uttarkāshi,1604376982,30.73,78.45,0,24,2.84,71.8
2525573,IT,Belmonte Mezzagno,1604377276,38.05,13.39,6,74,3,62.01
6541973,IT,Pozzallo,1604377276,36.73,14.85,0,100,5.82,55
5097529,US,Edison,1604377276,40.52,-74.41,1,48,6.93,39.2
5378566,US,Oakley,1604377276,38,-121.71,0,49,4.07,66.99
294068,IL,Netivot,1604377277,31.42,34.59,16,78,4.79,66
114593,IR,Susa,1604377277,32.19,48.24,0,24,4.18,69.55
1808931,CN,Hangu,1604377277,39.25,117.79,0,18,11.18,51.8
734256,GR,Rapsani,1604377277,39.9,22.55,75,93,1.39,54
5357155,US,Hillsborough,1604377277,37.57,-122.38,20,82,20.8,64.4
5412199,US,Arvada,1604377277,39.8,-105.09,5,17,9.17,57.2
